Customer number;Coupon Code;Date;Receipt id;Discount;Turnover
94233;Welkom_5;06-04-2025;20303277;-5;23.43
91803;Welkom_5;07-04-2025;20304515;-5;20.98
87938;Welkom_5;07-04-2025;20304945;-5;58
85390;Welkom_5;07-04-2025;20305207;-5;51.99
92046;Welkom_5;07-04-2025;20304523;-5;63.09
101428;Welkom_5;07-04-2025;20304531;-5;29.93
102298;Welkom_5;07-04-2025;20304655;-5;51.49
107206;Welkom_5;07-04-2025;20304622;-5;69.97
97505;Welkom_5;07-04-2025;20304416;-5;72.98
88724;Welkom_5;07-04-2025;20305108;-5;844
80769;Welkom_5;07-04-2025;20304366;-5;59.99
97475;Welkom_5;07-04-2025;20304713;-5;1.99
98899;Welkom_5;07-04-2025;20304747;-5;17.98
99561;Welkom_5;07-04-2025;20304184;-5;1.5
85787;Welkom_5;07-04-2025;20304325;-5;94.97
98604;Welkom_5;07-04-2025;20304119;-5;159.95
93733;Welkom_5;08-04-2025;20305553;-5;13.88
106928;Welkom_5;08-04-2025;20305348;-5;49.65
107242;Welkom_5;08-04-2025;20305439;-5;224.99
103554;Welkom_5;08-04-2025;20305736;-5;111.42
109894;Welkom_5;08-04-2025;20305298;-5;97.53
99464;Welkom_5;08-04-2025;20306346;-5;177.8
99842;Welkom_5;08-04-2025;20305959;-5;358.37
108058;Welkom_5;09-04-2025;20306882;-5;151.28
90145;Welkom_5;09-04-2025;20307526;-5;33.09
101701;Welkom_5;09-04-2025;20307443;-5;82.46
99319;Welkom_5;09-04-2025;20306577;-5;167.94
105329;Welkom_5;09-04-2025;20307369;-5;95.98
102273;Welkom_5;09-04-2025;20306643;-5;249.97
103467;Welkom_5;09-04-2025;20307740;-5;74.5
109773;Welkom_5;09-04-2025;20306676;-5;161.12
99526;Welkom_5;09-04-2025;20306817;-5;14.96
91539;Welkom_5;09-04-2025;20307302;-5;172.46
103015;Welkom_5;09-04-2025;20307625;-5;106.8
97934;Welkom_5;09-04-2025;20307344;-5;42.43
101556;Welkom_5;10-04-2025;20307955;-5;124.96
109816;Welkom_5;10-04-2025;20307922;-5;9.99
100508;Welkom_5;10-04-2025;20308417;-5;78.97
86911;Welkom_5;10-04-2025;14390;-5;26.5
91042;Welkom_5;10-04-2025;20308714;-5;142.98
106563;Welkom_5;10-04-2025;20308359;-5;55.66
96151;Welkom_5;10-04-2025;20309043;-5;255.96
105676;Welkom_5;10-04-2025;20308631;-5;71
98835;Welkom_5;10-04-2025;20308813;-5;45.25
91004;Welkom_5;10-04-2025;20308185;-5;375.91
92770;Welkom_5;10-04-2025;20308672;-5;77.94
91559;Welkom_5;10-04-2025;20309118;-5;31.89
106806;Welkom_5;10-04-2025;20308441;-5;127.48
88107;Welkom_5;10-04-2025;20308250;-5;249.99
94409;Welkom_5;10-04-2025;20308771;-5;109.99
106689;Welkom_5;10-04-2025;20308409;-5;437.88
90990;Welkom_5;10-04-2025;20308193;-5;167.44
86352;Welkom_5;10-04-2025;20308367;-5;10.99
100297;Welkom_5;10-04-2025;20308342;-5;19.99
92365;Welkom_5;10-04-2025;20308128;-5;116.83
82264;Welkom_5;10-04-2025;20308961;-5;34.23
108800;Welkom_5;11-04-2025;20309985;-5;224.96
96052;Welkom_5;11-04-2025;20310454;-5;216.74
94655;Welkom_5;11-04-2025;20310710;-5;41.97
103838;Welkom_5;11-04-2025;20310702;-5;234.98
99158;Welkom_5;11-04-2025;20310264;-5;85.48
86925;Welkom_5;11-04-2025;20309597;-5;257.88
108499;Welkom_5;11-04-2025;20310868;-5;163.93
105321;Welkom_5;11-04-2025;20310801;-5;234.98
85590;Welkom_5;11-04-2025;20310413;-5;670.87
108446;Welkom_5;11-04-2025;20309423;-5;494.94
100096;Welkom_5;11-04-2025;20309779;-5;21.07
89488;Welkom_5;11-04-2025;20310033;-5;179.96
89877;Welkom_5;11-04-2025;20310330;-5;104.99
93994;Welkom_5;11-04-2025;20310181;-5;10.15
104725;Welkom_5;12-04-2025;20313219;-5;164.96
85433;Welkom_5;12-04-2025;20312955;-5;42.46
108364;Welkom_5;12-04-2025;20312377;-5;80.97
97187;Welkom_5;12-04-2025;20423034;-5;73.68
89190;Welkom_5;12-04-2025;20311510;-5;158.84
91733;Welkom_5;12-04-2025;20311874;-5;314.24
85736;Welkom_5;12-04-2025;20423018;-5;12.99
98913;Welkom_5;12-04-2025;20313524;-5;52.47
98319;Welkom_5;12-04-2025;20313383;-5;168.96
96836;Welkom_5;12-04-2025;20422986;-5;17.98
97957;Welkom_5;12-04-2025;20312443;-5;540.88
106585;Welkom_5;12-04-2025;20312773;-5;111.64
109818;Welkom_5;12-04-2025;20311387;-5;287.74
97284;Welkom_5;12-04-2025;20311817;-5;168.94
86007;Welkom_5;12-04-2025;20311494;-5;144.99
89228;Welkom_5;12-04-2025;20313441;-5;77.3
93241;Welkom_5;12-04-2025;20313532;-5;201.4
108208;Welkom_5;12-04-2025;20311205;-5;70.94
90763;Welkom_5;13-04-2025;20314282;-5;57.99
91403;Welkom_5;13-04-2025;20315586;-5;181.93
88790;Welkom_5;13-04-2025;20314316;-5;94.62
90549;Welkom_5;13-04-2025;20314951;-5;349.87
105906;Welkom_5;13-04-2025;20314407;-5;147.17
102665;Welkom_5;13-04-2025;20314134;-5;41.84
109801;Welkom_5;13-04-2025;20315032;-5;24.99
109047;Welkom_5;13-04-2025;20314340;-5;25.98
87995;Welkom_5;13-04-2025;20314688;-5;97.53
96619;Welkom_5;13-04-2025;20314415;-5;262
93906;Welkom_5;13-04-2025;20315289;-5;26.49
105024;Welkom_5;13-04-2025;14402;-5;344
97181;Welkom_5;13-04-2025;20315776;-5;72.78
99636;Welkom_5;13-04-2025;20314274;-5;535.13
96648;Welkom_5;14-04-2025;20317061;-5;114.99
96654;Welkom_5;14-04-2025;20316766;-5;34
80392;Welkom_5;14-04-2025;20315933;-5;1.99
91741;Welkom_5;14-04-2025;20316014;-5;872.63
91676;Welkom_5;14-04-2025;20316857;-5;132.71
103533;Welkom_5;14-04-2025;20316709;-5;264
85452;Welkom_5;14-04-2025;20316162;-5;315.13
85539;Welkom_5;14-04-2025;20316733;-5;119.68
92416;Welkom_5;14-04-2025;20316758;-5;39.5
99737;Welkom_5;14-04-2025;20316345;-5;60.98
105455;Welkom_5;14-04-2025;20316741;-5;51.94
94945;Welkom_5;14-04-2025;20316865;-5;43.16
96152;Welkom_5;14-04-2025;20316881;-5;142.98
87896;Welkom_5;15-04-2025;20318200;-5;90.96
87504;Welkom_5;15-04-2025;20317327;-5;138.4
104310;Welkom_5;15-04-2025;20317467;-5;116.91
86925;Welkom_5;15-04-2025;20318333;-5;174
79042;Welkom_5;15-04-2025;20318291;-5;434.96
105806;Welkom_5;16-04-2025;20318481;-5;294.9
94058;Welkom_5;16-04-2025;20318911;-5;52.93
96061;Welkom_5;16-04-2025;20319414;-5;33.69
93839;Welkom_5;16-04-2025;20319950;-5;299.45
99796;Welkom_5;17-04-2025;20321022;-5;149.95
99671;Welkom_5;17-04-2025;20320438;-5;383.49
96956;Welkom_5;17-04-2025;20320768;-5;9.99
106428;Welkom_5;17-04-2025;20320321;-5;172.48
86828;Welkom_5;17-04-2025;20321378;-5;97.15
85377;Welkom_5;17-04-2025;20320867;-5;24.98
89015;Welkom_5;17-04-2025;20320412;-5;149.77
102863;Welkom_5;17-04-2025;20320388;-5;6.99
87293;Welkom_5;17-04-2025;20321014;-5;6.69
91612;Welkom_5;17-04-2025;20321097;-5;6.69
81069;Welkom_5;17-04-2025;20321055;-5;3.25
88932;Welkom_5;17-04-2025;20320180;-5;22.78
102653;Welkom_5;17-04-2025;20321246;-5;314.98
99815;Welkom_5;17-04-2025;20320909;-5;61.88
92295;Welkom_5;17-04-2025;20321329;-5;40.88
108877;Welkom_5;18-04-2025;20323093;-5;321.33
109746;Welkom_5;18-04-2025;20322442;-5;548.46
84097;Welkom_5;18-04-2025;20323986;-0.01;49.97
107670;Welkom_5;18-04-2025;20322632;-5;143.59
88062;Welkom_5;18-04-2025;20323796;-5;126.45
99009;Welkom_5;18-04-2025;20322053;-5;137.43
85599;Welkom_5;18-04-2025;20322913;-5;19.29
88971;Welkom_5;18-04-2025;20323846;-5;138.99
101413;Welkom_5;18-04-2025;20322616;-5;388.98
101567;Welkom_5;18-04-2025;20323176;-5;355.43
98164;Welkom_5;18-04-2025;20322715;-5;371.29
98914;Welkom_5;18-04-2025;20323200;-5;180.57
107135;Welkom_5;18-04-2025;20322137;-5;268.76
86154;Welkom_5;19-04-2025;20326575;-5;79.21
98458;Welkom_5;19-04-2025;20326229;-5;35.46
77357;Welkom_5;19-04-2025;20326831;-5;169.74
93819;Welkom_5;19-04-2025;20324984;-5;505.65
100378;Welkom_5;19-04-2025;20325361;-5;74.97
82850;Welkom_5;19-04-2025;20324604;-5;359.98
89649;Welkom_5;19-04-2025;20326187;-5;129.88
101354;Welkom_5;19-04-2025;20325395;-5;408.89
91531;Welkom_5;19-04-2025;20423620;-5;344.96
107167;Welkom_5;19-04-2025;20324976;-5;144.98
105197;Welkom_5;19-04-2025;20324372;-5;28.08
96851;Welkom_5;19-04-2025;20423729;-5;14.99
77986;Welkom_5;19-04-2025;20326286;-5;117.97
85233;Welkom_5;19-04-2025;20325775;-5;49.32
92338;Welkom_5;19-04-2025;20324729;-5;434.95
102687;Welkom_5;19-04-2025;20423687;-5;106.9
107950;Welkom_5;19-04-2025;20324315;-5;119.97
80138;Welkom_5;19-04-2025;20326096;-5;89.47
93258;Welkom_5;19-04-2025;20325635;-5;64.56
102692;Welkom_5;19-04-2025;20325239;-5;556.69
104131;Welkom_5;19-04-2025;20325221;-5;124.95
91427;Welkom_5;19-04-2025;20325296;-5;329.93
104605;Welkom_5;19-04-2025;20423596;-5;34.95
85365;Welkom_5;19-04-2025;20324612;-5;543.98
93467;Welkom_5;19-04-2025;20324463;-5;394
96918;Welkom_5;19-04-2025;20325064;-5;365.91
93636;Welkom_5;19-04-2025;20326310;-5;330.88
109306;Welkom_5;21-04-2025;20328043;-5;314.51
97027;Welkom_5;21-04-2025;20424958;-5;78.04
96688;Welkom_5;21-04-2025;20425088;-5;402.88
91775;Welkom_5;21-04-2025;20328605;-5;119.94
106156;Welkom_5;21-04-2025;20327615;-5;208.67
85782;Welkom_5;21-04-2025;20327730;-5;381.86
85101;Welkom_5;21-04-2025;20424891;-5;59.14
88514;Welkom_5;21-04-2025;20327938;-5;133.33
95719;Welkom_5;21-04-2025;20327896;-5;129.96
105004;Welkom_5;21-04-2025;20328472;-5;128.96
109638;Welkom_5;21-04-2025;20327185;-5;96.97
95684;Welkom_5;21-04-2025;20328027;-5;236.11
99681;Welkom_5;21-04-2025;20506051;-5;268.91
108513;Welkom_5;21-04-2025;20328373;-5;46.94
103374;Welkom_5;21-04-2025;20424180;-5;40.98
91555;Welkom_5;21-04-2025;20506028;-5;135.36
108294;Welkom_5;21-04-2025;20424461;-5;594
107035;Welkom_5;21-04-2025;20328993;-5;125.58
100772;Welkom_5;21-04-2025;20328860;-5;81.09
85155;Welkom_5;21-04-2025;20327961;-5;424.95
107074;Welkom_5;21-04-2025;20327359;-5;24.06
78048;Welkom_5;21-04-2025;20328787;-5;142.03
106810;Welkom_5;21-04-2025;20329397;-5;30.84
91102;Welkom_5;21-04-2025;20328167;-5;9.38
96091;Welkom_5;21-04-2025;20424644;-5;142.48
102221;Welkom_5;21-04-2025;20329041;-5;29.47
106605;Welkom_5;21-04-2025;20425237;-5;52.95
98957;Welkom_5;21-04-2025;20327995;-5;18.39
103859;Welkom_5;21-04-2025;20328381;-5;2063.06
98825;Welkom_5;21-04-2025;20425245;-5;35.03
97285;Welkom_5;21-04-2025;20425583;-5;274.95
107811;Welkom_5;21-04-2025;20328399;-5;72.96
98970;Welkom_5;21-04-2025;20327367;-5;157.9
105141;Welkom_5;21-04-2025;20328662;-5;3.99
103932;Welkom_5;21-04-2025;20424198;-5;64.95
106866;Welkom_5;21-04-2025;20328159;-5;241.2
108658;Welkom_5;21-04-2025;20327649;-5;165.46
104660;Welkom_5;21-04-2025;20425534;-5;560
99205;Welkom_5;21-04-2025;20424230;-5;1040.02
101651;Welkom_5;21-04-2025;20424933;-5;5.5
83410;Welkom_5;21-04-2025;20329033;-5;157.43
87930;Welkom_5;21-04-2025;20328035;-5;94.95
109400;Welkom_5;21-04-2025;20327623;-5;34.06
107770;Welkom_5;21-04-2025;20424263;-5;71.5
101919;Welkom_5;21-04-2025;20506002;-5;65.37
84331;Welkom_5;21-04-2025;20425310;-5;136.91
102358;Welkom_5;21-04-2025;20327490;-5;186.47
107163;Welkom_5;21-04-2025;20327748;-5;34.95
90124;Welkom_5;21-04-2025;20327979;-5;16.66
85379;Welkom_5;21-04-2025;20328175;-5;24.99
85756;Welkom_5;21-04-2025;20327862;-5;81.05
85218;Welkom_5;21-04-2025;20329504;-5;64.98
85706;Welkom_5;21-04-2025;20425005;-5;127.18
101389;Welkom_5;21-04-2025;20327581;-5;518
90387;Welkom_5;21-04-2025;20505988;-5;136.45
92327;Welkom_5;21-04-2025;20424388;-5;114.98
108217;Welkom_5;21-04-2025;20328761;-5;208.48
101738;Welkom_5;21-04-2025;20327417;-5;34.99
91529;Welkom_5;21-04-2025;20425476;-5;39.95
85258;Welkom_5;21-04-2025;20328704;-5;44.99
80869;Welkom_5;21-04-2025;20424669;-5;411.01
103054;Welkom_5;21-04-2025;20328779;-5;318.93
96909;Welkom_5;21-04-2025;20424925;-5;55.55
96452;Welkom_5;21-04-2025;20424420;-5;1.95
89691;Welkom_5;21-04-2025;14424;-5;144.99
106961;Welkom_5;21-04-2025;20327912;-5;8.49
96242;Welkom_5;21-04-2025;20425484;-5;265.44
86165;Welkom_5;22-04-2025;20331153;-5;227.03
88997;Welkom_5;22-04-2025;14426;-5;184.98
97001;Welkom_5;22-04-2025;20330551;-5;83.28
80669;Welkom_5;22-04-2025;20331120;-5;73.7
98192;Welkom_5;22-04-2025;20330189;-5;499.1
104998;Welkom_5;22-04-2025;20330015;-5;278.74
107506;Welkom_5;22-04-2025;20331252;-5;170.98
107862;Welkom_5;23-04-2025;20331690;-5;138.83
98834;Welkom_5;23-04-2025;20331781;-5;49.63
88948;Welkom_5;23-04-2025;20331468;-5;134.99
93953;Welkom_5;23-04-2025;20332359;-5;297.62
96789;Welkom_5;23-04-2025;20331765;-5;32.74
98285;Welkom_5;23-04-2025;20332748;-5;94.59
99092;Welkom_5;23-04-2025;20331773;-5;87.45
107354;Welkom_5;23-04-2025;20332409;-5;299.17
93251;Welkom_5;24-04-2025;20333670;-5;94.95
83671;Welkom_5;24-04-2025;20333704;-5;195.98
108982;Welkom_5;24-04-2025;20335303;-5;124.97
95553;Welkom_5;24-04-2025;20335006;-5;43.93
109439;Welkom_5;24-04-2025;20334157;-5;174.3
83552;Welkom_5;24-04-2025;20333712;-5;147.08
101716;Welkom_5;24-04-2025;20334140;-5;147.89
86922;Welkom_5;24-04-2025;20335246;-5;71.98
108448;Welkom_5;24-04-2025;20335402;-5;74.48
101089;Welkom_5;24-04-2025;20334827;-5;42.68
81383;Welkom_5;24-04-2025;20335329;-5;20.16
87452;Welkom_5;24-04-2025;20335311;-5;26.95
104845;Welkom_5;24-04-2025;20333530;-5;66.43
97115;Welkom_5;24-04-2025;20333381;-5;25.34
95451;Welkom_5;24-04-2025;20335188;-5;284.99
93009;Welkom_5;24-04-2025;20335444;-5;205.84
107851;Welkom_5;25-04-2025;14439;-5;118.98
87786;Welkom_5;25-04-2025;20336434;-5;40.5
94278;Welkom_5;25-04-2025;20336624;-5;57.97
88146;Welkom_5;25-04-2025;20337127;-5;264.92
87466;Welkom_5;25-04-2025;20425799;-5;63.35
101386;Welkom_5;25-04-2025;20336681;-5;-67.79
107318;Welkom_5;25-04-2025;20337028;-5;54.97
97156;Welkom_5;25-04-2025;20337739;-5;367.98
83416;Welkom_5;25-04-2025;20336582;-5;26.17
81716;Welkom_5;25-04-2025;20335832;-5;1322.5
101271;Welkom_5;25-04-2025;20337606;-5;165.86
85883;Welkom_5;25-04-2025;20337234;-5;534.98
87210;Welkom_5;25-04-2025;20336384;-5;23.54
109735;Welkom_5;25-04-2025;20335741;-5;86.22
109307;Welkom_5;25-04-2025;20337432;-5;224.99
104665;Welkom_5;25-04-2025;20336459;-5;84.97
99658;Welkom_5;25-04-2025;20335949;-5;335.9
99153;Welkom_5;25-04-2025;20336574;-5;6.5
101148;Welkom_5;25-04-2025;20425732;-5;104.99
86160;Welkom_5;25-04-2025;20337333;-5;259.98
97039;Welkom_5;25-04-2025;20336293;-5;58.27
103098;Welkom_5;25-04-2025;20336699;-5;149.73
97520;Welkom_5;26-04-2025;14441;-5;44.98
105352;Welkom_5;27-04-2025;20338851;-5;256.35
106871;Welkom_5;27-04-2025;20338380;-5;154.71
95447;Welkom_5;27-04-2025;20339461;-5;277.39
87793;Welkom_5;27-04-2025;20337986;-5;204.3
97279;Welkom_5;27-04-2025;20338299;-5;103.97
95661;Welkom_5;27-04-2025;20338109;-5;94.99
107100;Welkom_5;27-04-2025;14447;-5;94.99
87779;Welkom_5;27-04-2025;20425963;-5;102.96
100846;Welkom_5;28-04-2025;20340691;-5;354.99
104991;Welkom_5;28-04-2025;20341137;-5;91.89
85827;Welkom_5;28-04-2025;20340469;-5;34.03
84281;Welkom_5;28-04-2025;20340402;-5;91.41
88261;Welkom_5;28-04-2025;20341350;-5;27.25
97532;Welkom_5;28-04-2025;20340683;-5;37.45
102906;Welkom_5;28-04-2025;20340550;-5;38.68
93497;Welkom_5;28-04-2025;20341327;-5;69.99
87769;Welkom_5;28-04-2025;14453;-5;77.84
94290;Welkom_5;28-04-2025;20341954;-5;72.75
85600;Welkom_5;28-04-2025;20340527;-5;262.96
102900;Welkom_5;28-04-2025;20340543;-5;43.98
103832;Welkom_5;28-04-2025;20340600;-5;252.97
109576;Welkom_5;28-04-2025;20340840;-5;31.73
98497;Welkom_5;28-04-2025;20341145;-5;32.75
92200;Welkom_5;28-04-2025;20341996;-5;598.84
95920;Welkom_5;28-04-2025;20340741;-5;117.98
90332;Welkom_5;28-04-2025;20341319;-5;76.99
85936;Welkom_5;28-04-2025;20340386;-5;107.99
92772;Welkom_5;28-04-2025;20341202;-5;470.75
93411;Welkom_5;28-04-2025;20340451;-5;78.87
90036;Welkom_5;28-04-2025;20341467;-5;153.48
107029;Welkom_5;28-04-2025;20342069;-5;112.98
105978;Welkom_5;29-04-2025;20344099;-5;556.56
88556;Welkom_5;29-04-2025;20343380;-5;364.9
97375;Welkom_5;29-04-2025;20342556;-5;306.68
97749;Welkom_5;29-04-2025;20343984;-5;91.36
91715;Welkom_5;29-04-2025;20343067;-5;374.93
104347;Welkom_5;29-04-2025;20343083;-5;6.49
93220;Welkom_5;30-04-2025;20345658;-5;244.98
96615;Welkom_5;30-04-2025;20426086;-5;112.98
91567;Welkom_5;30-04-2025;20345716;-5;263.97
98317;Welkom_5;30-04-2025;20344438;-5;91.15
101949;Welkom_5;30-04-2025;20345799;-5;32.98
108470;Welkom_5;30-04-2025;20345690;-5;9.99
83655;Welkom_5;30-04-2025;20344941;-5;42.99
83019;Welkom_5;30-04-2025;20345708;-5;254.96
86737;Welkom_5;30-04-2025;20345245;-5;94.99
84894;Welkom_5;30-04-2025;20345450;-5;272.96
87976;Welkom_5;30-04-2025;20345625;-5;1031.03
97980;Welkom_5;30-04-2025;20426078;-5;57.91
92220;Welkom_5;30-04-2025;20345948;-5;45.52
93714;Welkom_5;30-04-2025;20345930;-5;198.37
88554;Welkom_5;30-04-2025;20345484;-5;141.98
100183;Welkom_5;30-04-2025;20345443;-5;50.99
96153;Welkom_5;30-04-2025;20345807;-5;235.24
87127;Welkom_5;01-05-2025;20346763;-5;187.22
83558;Welkom_5;01-05-2025;20348181;-5;19.95
108339;Welkom_5;01-05-2025;20346508;-5;134.95
85800;Welkom_5;01-05-2025;20346573;-5;44.98
99384;Welkom_5;01-05-2025;20347209;-5;374
102775;Welkom_5;01-05-2025;20347779;-1.01;1390.43
98571;Welkom_5;01-05-2025;20347274;-5;36.92
95205;Welkom_5;01-05-2025;20347258;-5;23.07
85544;Welkom_5;01-05-2025;20347977;-5;23.99
107415;Welkom_5;01-05-2025;20347910;-5;307.94
88633;Welkom_5;01-05-2025;20346896;-5;50.32
98627;Welkom_5;01-05-2025;20347456;-5;34.98
90374;Welkom_5;01-05-2025;20347357;-5;10.95
105020;Welkom_5;01-05-2025;20347696;-5;48.99
96116;Welkom_5;01-05-2025;20347365;-5;244.97
107911;Welkom_5;01-05-2025;20346649;-5;58.93
95670;Welkom_5;01-05-2025;14474;-5;9.99
87324;Welkom_5;01-05-2025;20347316;-5;62.49
91679;Welkom_5;01-05-2025;20347886;-5;199.97
98045;Welkom_5;01-05-2025;20347233;-5;6.99
91072;Welkom_5;01-05-2025;20346755;-5;56.94
89890;Welkom_5;01-05-2025;20347928;-5;364.99
94057;Welkom_5;01-05-2025;20346987;-5;91.95
105176;Welkom_5;01-05-2025;20347761;-5;10.97
81290;Welkom_5;01-05-2025;20347159;-5;13.99
90982;Welkom_5;01-05-2025;20347894;-5;54.99
105323;Welkom_5;02-05-2025;20348678;-5;305.44
89048;Welkom_5;02-05-2025;20348942;-5;14.06
107000;Welkom_5;02-05-2025;20350062;-5;31.99
99269;Welkom_5;02-05-2025;20349320;-5;544.87
107138;Welkom_5;02-05-2025;20350286;-5;21.98
104617;Welkom_5;02-05-2025;20348967;-5;22.74
94868;Welkom_5;02-05-2025;20349551;-5;40.92
94354;Welkom_5;02-05-2025;20348660;-5;528.89
89174;Welkom_5;02-05-2025;20349189;-5;272.92
108647;Welkom_5;02-05-2025;20349627;-5;133.22
100151;Welkom_5;02-05-2025;20349056;-5;37.97
90161;Welkom_5;02-05-2025;20349759;-5;29.92
106255;Welkom_5;02-05-2025;20348959;-5;11.37
96908;Welkom_5;02-05-2025;20350120;-5;32.99
98355;Welkom_5;02-05-2025;20350047;-5;165.95
97307;Welkom_5;02-05-2025;20349353;-5;174.95
82474;Welkom_5;02-05-2025;20349635;-5;134.98
99898;Welkom_5;02-05-2025;20349395;-5;315.92
86162;Welkom_5;02-05-2025;20349148;-5;27.8
108802;Welkom_5;02-05-2025;20349023;-5;39.49
102769;Welkom_5;03-05-2025;20426912;-5;185.43
88223;Welkom_5;03-05-2025;20350567;-5;54.93
84228;Welkom_5;03-05-2025;20426748;-5;10.7
109463;Welkom_5;03-05-2025;20426789;-5;24.99
102701;Welkom_5;03-05-2025;20351698;-5;34.99
104490;Welkom_5;03-05-2025;20351110;-5;160.13
90282;Welkom_5;03-05-2025;20426839;-5;115.96
95150;Welkom_5;03-05-2025;20352803;-5;394
94070;Welkom_5;03-05-2025;20353199;-5;275.94
93928;Welkom_5;03-05-2025;20352662;-5;83.97
89479;Welkom_5;03-05-2025;20353272;-5;144.95
104603;Welkom_5;03-05-2025;20351177;-5;307.34
99999;Welkom_5;03-05-2025;20352159;-5;204.75
81325;Welkom_5;03-05-2025;20352944;-5;155.95
104390;Welkom_5;03-05-2025;20350880;-5;740.72
108868;Welkom_5;03-05-2025;20352191;-5;44.96
100014;Welkom_5;03-05-2025;20353017;-5;115.52
103889;Welkom_5;03-05-2025;20351607;-5;817.72
99487;Welkom_5;03-05-2025;20352704;-5;37.95
101450;Welkom_5;04-05-2025;20353421;-5;108.07
96563;Welkom_5;04-05-2025;20354106;-5;92.98
95646;Welkom_5;04-05-2025;20354726;-5;302.98
93954;Welkom_5;04-05-2025;20353918;-5;405.06
96054;Welkom_5;04-05-2025;20353991;-5;74.98
99453;Welkom_5;04-05-2025;20353959;-5;324.94
108740;Welkom_5;04-05-2025;20354387;-5;1444
108595;Welkom_5;04-05-2025;20427134;-5;83.2
109321;Welkom_5;04-05-2025;20354544;-5;225.71
108611;Welkom_5;04-05-2025;20354023;-5;359.41
94709;Welkom_5;04-05-2025;20354940;-5;330.79
89728;Welkom_5;04-05-2025;20354015;-5;88.92
93174;Welkom_5;04-05-2025;20354148;-5;223.94
101074;Welkom_5;04-05-2025;20354734;-5;301.51
104073;Welkom_5;04-05-2025;20354270;-5;254.99
95802;Welkom_5;04-05-2025;20353710;-5;88.86
91872;Welkom_5;04-05-2025;20354817;-5;16.15
103377;Welkom_5;06-05-2025;20355285;-5;228.06
87836;Welkom_5;06-05-2025;20356762;-5;8.98
100149;Welkom_5;06-05-2025;20356416;-5;58.99
93763;Welkom_5;06-05-2025;20355558;-5;16.47
88955;Welkom_5;06-05-2025;20356408;-5;275.33
89820;Welkom_5;06-05-2025;20355665;-5;18.85
87417;Welkom_5;06-05-2025;20355178;-5;30.76
81104;Welkom_5;06-05-2025;20355277;-5;326.37
95482;Welkom_5;06-05-2025;20356317;-5;384.96
92078;Welkom_5;06-05-2025;20355160;-5;106.95
85060;Welkom_5;06-05-2025;20355947;-5;-10.01
101932;Welkom_5;06-05-2025;20356077;-5;84.95
102329;Welkom_5;06-05-2025;20356218;-5;48.99
91875;Welkom_5;06-05-2025;20355780;-5;194.99
98125;Welkom_5;06-05-2025;20356630;-5;10.95
105266;Welkom_5;06-05-2025;20356366;-5;113.25
92237;Welkom_5;06-05-2025;20355368;-5;19.29
90681;Welkom_5;06-05-2025;20355632;-5;48.3
98880;Welkom_5;06-05-2025;20355822;-5;172
99902;Welkom_5;06-05-2025;20356309;-5;19.99
86288;Welkom_5;07-05-2025;20356929;-5;44.98
106682;Welkom_5;07-05-2025;20357729;-5;30.99
83658;Welkom_5;07-05-2025;20357117;-5;66.95
94858;Welkom_5;07-05-2025;20357083;-5;198.95
85105;Welkom_5;07-05-2025;20357844;-5;234.93
98056;Welkom_5;07-05-2025;20357703;-5;417.54
107369;Welkom_5;07-05-2025;20357257;-5;50.99
93072;Welkom_5;07-05-2025;20357034;-5;244.87
90817;Welkom_5;07-05-2025;20358149;-5;293.93
86552;Welkom_5;07-05-2025;20357752;-5;316.94
104241;Welkom_5;07-05-2025;20356911;-5;7.55
100654;Welkom_5;07-05-2025;14499;-5;36.99
102504;Welkom_5;07-05-2025;20357141;-5;45.84
103613;Welkom_5;07-05-2025;20357133;-5;104.98
90679;Welkom_5;08-05-2025;20428348;-5;9.59
107593;Welkom_5;08-05-2025;20358495;-5;94
102737;Welkom_5;08-05-2025;20359097;-5;16.58
107729;Welkom_5;08-05-2025;20358511;-5;104.99
108677;Welkom_5;08-05-2025;20428322;-5;114.99
100684;Welkom_5;08-05-2025;20428116;-5;411.97
82989;Welkom_5;08-05-2025;20358362;-5;224.97
105866;Welkom_5;08-05-2025;20358792;-5;42.99
87386;Welkom_5;08-05-2025;20506457;-5;111.98
98532;Welkom_5;08-05-2025;20358982;-5;23.5
92905;Welkom_5;08-05-2025;20506440;-5;79.17
88129;Welkom_5;08-05-2025;20359378;-5;88.95
97822;Welkom_5;08-05-2025;20358917;-5;128.99
93672;Welkom_5;08-05-2025;20428215;-5;178.99
104876;Welkom_5;08-05-2025;20359733;-5;322.41
89869;Welkom_5;08-05-2025;20506424;-5;63.98
94763;Welkom_5;08-05-2025;20359683;-5;184.97
91080;Welkom_5;08-05-2025;20359329;-5;99.94
90280;Welkom_5;08-05-2025;20359121;-5;263.84
81574;Welkom_5;08-05-2025;20358305;-5;182.94
93632;Welkom_5;08-05-2025;20359030;-5;85.93
99245;Welkom_5;08-05-2025;20358404;-5;30.19
94104;Welkom_5;08-05-2025;20358909;-5;9.99
85145;Welkom_5;08-05-2025;20358834;-5;117.87
105097;Welkom_5;08-05-2025;20359857;-5;30.19
106523;Welkom_5;08-05-2025;20359048;-5;64.49
95474;Welkom_5;08-05-2025;20360608;-5;36.38
107412;Welkom_5;08-05-2025;20359543;-5;203.89
87845;Welkom_5;08-05-2025;20360541;-5;71.98
106834;Welkom_5;08-05-2025;20359832;-5;82.98
